status,message,direction,mode,real_stock_id,warehouse_id,warehouse_code,item_id,item_code,item_name,real_current,real_reserved,real_available,pickable_available,delta,applied_qty,lot_ids,location_id,location_code,location_source
dry,,decrease,decrease,38958,91,91,145017,145017,　キリン　淡麗プラチナダブル３５０ｍｌ,16872,0,16872,20328,-3456,3456,,,,
dry,,decrease,decrease,40581,91,91,147124,147124,　サッポロ　麦とホップ３５０ｍｌ,118,0,118,2976,-2858,2858,,,,
dry,,decrease,decrease,21786,91,91,185021,185021,　アサヒ　Ｏｆｆ（オフ）３５０ｍｌ缶,3552,0,3552,6408,-2856,2856,,,,
dry,,decrease,decrease,38968,91,91,147003,147003,　キリン　麒麟淡麗グリーンラベル３５０ｍｌ,14760,0,14760,17424,-2664,2664,,,,
dry,,decrease,decrease,27563,91,91,210923,210923,　但馬の天然水５５０ｍｌ,32354,1324,31030,33510,-2480,2480,,,,
dry,,decrease,decrease,37394,91,91,143005,143005,◎キリンラガー３５０ｍｌ,3748,1,3747,6185,-2438,2438,,,,
dry,,decrease,decrease,40579,91,91,147081,147081,　キリン　本麒麟５００ｍｌ,-504,0,0,2184,-2184,2184,,,,
dry,,decrease,decrease,50478,91,91,184256,184256,　タカラ　焼酎ハイボール　ドライ３５０ｍｌ,1848,0,1848,3867,-2019,2019,,,,
dry,,decrease,decrease,21784,91,91,185012,185012,　アサヒ　クリアアサヒ　３５０ｍｌ,5940,50,5890,7894,-2004,2004,,,,
dry,,increase,increase,21799,91,91,400000,400000,"部システム ４００   分類打",1996,0,1996,0,1996,1996,,327,Z-0-0,z00_fallback
dry,,decrease,decrease,37403,91,91,143025,143025,◎アサヒ　スーパードライ５００ｍｌ,3012,72,2940,4932,-1992,1992,,,,
dry,,decrease,decrease,33625,91,91,141020,141020,◎アサヒ　スーパードライ　中瓶５００ｍｌ,8333,382,7951,9931,-1980,1980,,,,
dry,,decrease,decrease,29627,91,91,211351,211351,　ＩＢ　強炭酸水１Ｌ,2039,0,2039,3970,-1931,1931,,,,
dry,,decrease,decrease,50475,91,91,184233,184233,　タカラ　焼酎ハイボール　レモン３５０ｍｌ,964,0,964,2890,-1926,1926,,,,
dry,,decrease,decrease,23725,91,91,185524,185524,　キリン　氷結　無糖レモン　Ａｌｃ．４％　３５０ｍｌ,3007,73,2934,4790,-1856,1856,,,,
dry,,decrease,decrease,29606,91,91,211235,211235,　ＩＢ　強炭酸水５００ｍｌＰＥＴ,389,24,365,2165,-1800,1800,,,,
dry,,decrease,decrease,33624,91,91,141019,141019,◎アサヒ　スーパードライ　大瓶６３３ｍｌ,5785,383,5402,7149,-1747,1747,,,,
dry,,decrease,decrease,40586,91,91,147271,147271,　サントリー　金麦　ザ・ラガー３５０ｍｌ,3144,0,3144,4824,-1680,1680,,,,
dry,,decrease,decrease,35628,91,91,142368,142368,　キリン　一番搾り　糖質ゼロ３５０ｍｌ,2981,2,2979,4630,-1651,1651,,,,
dry,,decrease,decrease,37393,91,91,143004,143004,◎キリン麒麟淡麗＜生＞３５０ｍｌ,9816,1,9815,11399,-1584,1584,,,,
dry,,decrease,decrease,38942,91,91,143244,143244,　サントリー　プレミアムモルツ３５０ｍｌ,2048,1,2047,3551,-1504,1504,,,,
dry,,decrease,decrease,35552,89,89,211351,211351,　ＩＢ　強炭酸水１Ｌ,3000,0,3000,4500,-1500,1500,,,,
dry,,decrease,decrease,35629,91,91,142404,142404,　サントリー　パーフェクトサントリービール３５０ｍｌ,5424,0,5424,6864,-1440,1440,,,,
dry,,decrease,decrease,38963,91,91,145060,145060,　アサヒ　スタイルフリー　トリプルゼロ３５０ｍｌ,5232,0,5232,6672,-1440,1440,,,,
dry,,decrease,decrease,50466,91,91,184145,184145,　サントリー　金麦５００ｍｌ,1863,1,1862,3263,-1401,1401,,,,
dry,,decrease,decrease,37386,91,91,142859,142859,　キリン　グッドエール３５０ｍｌ,1584,0,1584,2952,-1368,1368,,,,
dry,,decrease,decrease,40578,91,91,147043,147043,　アサヒ　スタイルフリー３５０ｍｌ,6912,1,6911,8255,-1344,1344,,,,
dry,,decrease,decrease,23723,91,91,185522,185522,　キリン　氷結　無糖レモン　Ａｌｃ．７％　３５０ｍｌ,3288,13,3275,4547,-1272,1272,,,,
dry,,decrease,decrease,37389,91,91,142908,142908,　アサヒ　新・スーパードライ　生ジョッキ缶３４０ｍｌ,3192,0,3192,4320,-1128,1128,,,,
dry,,decrease,decrease,38959,91,91,145018,145018,　キリン　淡麗プラチナダブル５００ｍｌ,4464,0,4464,5568,-1104,1104,,,,
dry,,increase,increase,23792,91,91,470000,470000,　部システム４７０（化粧箱）,1048,0,1048,0,1048,1048,,327,Z-0-0,z00_fallback
dry,,decrease,decrease,37395,91,91,143007,143007,◎キリン麒麟淡麗＜生＞５００ｍｌ,3090,2,3088,4102,-1014,1014,,,,
dry,,decrease,decrease,40585,91,91,147253,147253,　サッポロ　ＧＯＬＤ　ＳＴＡＲ　ゴールドスター３５０ｍｌ,4944,0,4944,5904,-960,960,,,,
dry,,decrease,decrease,38969,91,91,147004,147004,　キリン　麒麟淡麗グリーンラベル５００ｍｌ,3840,0,3840,4728,-888,888,,,,
dry,,decrease,decrease,38956,91,91,145014,145014,　サッポロ　極ＺＥＲＯ３５０ｍｌ,2928,0,2928,3720,-792,792,,,,
dry,,decrease,decrease,17449,1,1,121183,121183,　３５°ホワイトリカー　果実酒用１．８Ｌ　紙パック,1838,0,1838,2607,-769,769,,,,
dry,,decrease,decrease,37413,91,91,143085,143085,　サッポロ　エビス３５０ｍｌ,1086,0,1086,1824,-738,738,,,,
dry,,decrease,decrease,21765,91,91,184658,184658,　キリン　氷結　レモン３５０ｍｌ,3756,61,3695,4377,-682,682,,,,
dry,,decrease,decrease,52144,91,91,146213,146213,　ソーンブリッジ　ブリスポイント　缶　４４０ｍｌ,-62,0,0,658,-658,658,,,,
dry,,decrease,decrease,51489,91,91,147066,147066,　きらやか麦３５０ｍｌ,13169,0,13169,13824,-655,655,,,,
dry,,decrease,decrease,21733,91,91,184391,184391,　タカラ　カンチューハイ　レモン３５０ｍｌ,750,24,726,1374,-648,648,,,,
dry,,increase,increase,23795,91,91,471010,471010,　一本義　７２０ｍｌ　共通カートン１枚,645,0,645,0,645,645,,11,ZZ-1,item_default_location
dry,,decrease,decrease,37408,91,91,143060,143060,◎キリン　一番搾り５００ｍｌ,3886,0,3886,4511,-625,625,,,,
dry,,decrease,decrease,35627,91,91,142330,142330,　アサヒ　スーパードライ　ドライクリスタル３５０ｍｌ,2304,0,2304,2928,-624,624,,,,
dry,,decrease,decrease,35626,91,91,142102,142102,　アサヒ　アサヒ　生ビール３５０ｍｌ,2544,1,2543,3143,-600,600,,,,
dry,,decrease,decrease,37406,91,91,143037,143037,◎キリンラガー５００ｍｌ,1157,0,1157,1728,-571,571,,,,
dry,,decrease,decrease,27517,91,91,210586,210586,　ミツウロコ　四季の恵み　天然水２Ｌ,4498,0,4498,5062,-564,564,,,,
dry,,decrease,decrease,33627,91,91,141027,141027,◎キリン　ラガー　大瓶６３３ｍｌ,1508,0,1508,2000,-492,492,,,,
dry,,decrease,decrease,40582,91,91,147198,147198,　アサヒ　クリアアサヒ　贅沢ゼロ３５０ｍｌ,4152,0,4152,4632,-480,480,,,,
dry,,decrease,decrease,52143,91,91,146212,146212,　ブリュードッグ　ベビーヘイジーＩＰＡ　３３０ｍｌ,-480,0,0,480,-480,480,,,,
dry,,decrease,decrease,52147,91,91,146216,146216,　ミッケラー　スペースレース　缶　３３０ｍｌ,-480,0,0,480,-480,480,,,,
dry,,decrease,decrease,25680,91,91,210245,210245,　わかさ瓜割の水５００ｍｌ,2070,27,2043,2523,-480,480,,,,
dry,,increase,increase,51528,71,71,184144,184144,　サントリー　金麦３５０ｍｌ,463,0,463,0,463,463,,332,Z-0-0,z00_fallback
dry,,increase,increase,23797,91,91,471014,471014,　永平寺白龍　７２０ｍｌ共通カートン１枚,454,0,454,0,454,454,,11,ZZ-1,item_default_location
dry,,decrease,decrease,50338,91,91,122279,122279,○２５°いいちこ（麦）パック１．８Ｌ,546,1,545,985,-440,440,,,,
dry,,decrease,decrease,37428,91,91,143142,143142,　アサヒスーパードライ　生樽１９Ｌ,666,72,594,1032,-438,438,,,,
dry,,decrease,decrease,35600,91,91,112103,112103,　黒龍　吟醸　いっちょらい３００ｍｌ,-237,24,0,401,-401,401,,,,
dry,,decrease,decrease,40583,91,91,147204,147204,　きらやか麦　糖質７０％オフ３５０ｍｌ,2448,0,2448,2832,-384,384,,,,
dry,,decrease,decrease,33628,91,91,141028,141028,◎キリン　ラガー　中瓶５００ｍｌ,2414,82,2332,2712,-380,380,,,,
dry,,decrease,decrease,33644,91,91,141077,141077,　サッポロ　ラガー　中瓶５００ｍｌ,2121,68,2053,2423,-370,370,,,,
dry,,decrease,decrease,31650,91,91,211645,211645,　神戸居留地　ソーダ１９０ｍｌ,2201,0,2201,2561,-360,360,,,,
dry,,decrease,decrease,52145,91,91,146214,146214,　ツァラ　ケルンスタイルビール　缶　３３０ｍｌ,-360,0,0,360,-360,360,,,,
dry,,decrease,decrease,50462,91,91,184099,184099,　タカラ　カンチューハイ　レモン　２５０ｍｌ,522,0,522,858,-336,336,,,,
dry,,increase,increase,51599,71,71,143004,143004,◎キリン麒麟淡麗＜生＞３５０ｍｌ,336,0,336,0,336,336,,332,Z-0-0,z00_fallback
dry,,increase,increase,23800,91,91,471028,471028,　梵　７２０ｍｌ　共通カートン１枚,334,0,334,0,334,334,,11,ZZ-1,item_default_location
dry,,increase,increase,52677,10,10,118645,118645,　稲穂の舞　大吟醸　濃醇１７度７２０ｍｌ,288,0,288,0,288,288,,326,Z-0-0,z00_fallback
dry,,decrease,decrease,37427,91,91,143141,143141,　アサヒ　スーパードライ　生樽１０Ｌ,324,41,283,560,-277,277,,,,
dry,,decrease,decrease,33630,91,91,141036,141036,◎キリン　一番搾り　大瓶６３３ｍｌ,867,8,859,1119,-260,260,,,,
dry,,decrease,decrease,42421,91,91,114018,114018,◎白鶴まる　パック２Ｌ,299,0,299,547,-248,248,,,,
dry,,decrease,decrease,23564,71,71,211284,211284,　ヴェリタスブロイ３３０ｍｌ缶,333,0,333,573,-240,240,,,,
dry,,decrease,decrease,33646,91,91,141080,141080,　サッポロ　ラガー　大瓶６３３ｍｌ,1169,2,1167,1404,-237,237,,,,
dry,,decrease,decrease,33640,91,91,141049,141049,◎サッポロ　黒ラベル　中瓶５００ｍｌ,2202,49,2153,2383,-230,230,,,,
dry,,decrease,decrease,33639,91,91,141048,141048,◎サッポロ　黒ラベル　大瓶６３３ｍｌ,873,10,863,1092,-229,229,,,,
dry,,decrease,decrease,41951,11,11,215056,215056,　伊藤園　健康ミネラル麦茶６００ｍｌ,135,0,135,360,-225,225,,,,
dry,,decrease,decrease,16658,1,1,142351,142351,　アサヒ　アサヒゴールド３５０ｍｌ,784,0,784,1001,-217,217,,,,
dry,,increase,increase,52664,2,2,118645,118645,　稲穂の舞　大吟醸　濃醇１７度７２０ｍｌ,216,0,216,0,216,216,,2709,Z-0-0,z00_fallback
dry,,increase,increase,52666,3,3,118645,118645,　稲穂の舞　大吟醸　濃醇１７度７２０ｍｌ,216,0,216,0,216,216,,328,Z-0-0,z00_fallback
dry,,increase,increase,52668,4,4,118645,118645,　稲穂の舞　大吟醸　濃醇１７度７２０ｍｌ,216,0,216,0,216,216,,2790,Z-0-0,z00_fallback
dry,,increase,increase,52679,11,11,118645,118645,　稲穂の舞　大吟醸　濃醇１７度７２０ｍｌ,216,0,216,0,216,216,,330,Z-0-0,z00_fallback
dry,,increase,increase,51673,71,71,143007,143007,◎キリン麒麟淡麗＜生＞５００ｍｌ,192,0,192,0,192,192,,332,Z-0-0,z00_fallback
dry,,decrease,decrease,37491,91,91,215435,215435,　エクシードＮＥＯ　烏龍茶２Ｌ,3169,50,3119,3306,-187,187,,,,
dry,,increase,increase,52662,1,1,118645,118645,　稲穂の舞　大吟醸　濃醇１７度７２０ｍｌ,180,0,180,0,180,180,,2708,Z-0-0,z00_fallback
dry,,increase,increase,52672,8,8,118645,118645,　稲穂の舞　大吟醸　濃醇１７度７２０ｍｌ,180,0,180,0,180,180,,329,Z-0-0,z00_fallback
dry,,increase,increase,42461,91,91,150000,150000,部部システム１５０　分類,152,0,152,0,152,152,,11,ZZ-1,item_default_location
dry,,decrease,decrease,33626,91,91,141026,141026,○キリン　クラシックラガー　大瓶６３３ｍｌ,886,80,806,954,-148,148,,,,
dry,,increase,increase,51795,21,21,118645,118645,　稲穂の舞　大吟醸　濃醇１７度７２０ｍｌ,144,0,144,0,144,144,,331,Z-0-0,z00_fallback
dry,,increase,increase,52670,7,7,118645,118645,　稲穂の舞　大吟醸　濃醇１７度７２０ｍｌ,144,0,144,0,144,144,,2712,Z-0-0,z00_fallback
dry,,increase,increase,52674,9,9,118645,118645,　稲穂の舞　大吟醸　濃醇１７度７２０ｍｌ,144,0,144,0,144,144,,2710,Z-0-0,z00_fallback
dry,,increase,increase,52681,22,22,118645,118645,　稲穂の舞　大吟醸　濃醇１７度７２０ｍｌ,144,0,144,0,144,144,,2706,Z-0-0,z00_fallback
dry,,decrease,decrease,48213,91,91,122059,122059,　２５°二階堂　瓶９００ｍｌ（麦）,1249,4,1245,1387,-142,142,,,,
dry,,decrease,decrease,33631,91,91,141037,141037,○キリン　一番搾り　中瓶５００ｍｌ,4894,80,4814,4954,-140,140,,,,
dry,,decrease,decrease,37493,91,91,215438,215438,　エクシードＮＥＯ　緑茶５００ｍｌ,6840,4,6836,6975,-139,139,,,,
dry,,increase,increase,46251,91,91,251094,251094,　アサヒ　スタイルバランス　無糖レモンサワー２００ｍｌ,139,0,139,0,139,139,,11,ZZ-1,item_default_location
dry,,decrease,decrease,33590,89,89,159133,159133,　シャトー　トゥーレル　７５０ｍｌ,756,0,756,888,-132,132,,,,
dry,,decrease,decrease,50501,91,91,287777,287777,　カイリューのやさしいうすしおポテト５０ｇ,4572,500,4072,4204,-132,132,,,,
dry,,decrease,decrease,48347,91,91,181040,181040,○宝　本みりん　カジュアルボトル１．８Ｌ,264,11,253,379,-126,126,,,,
dry,,decrease,decrease,44602,8,8,147081,147081,　キリン　本麒麟５００ｍｌ,156,0,156,279,-123,123,,,,
dry,,decrease,decrease,52146,91,91,146215,146215,　オーラ　ドゥ１２　インペリアルスタウト　３３０ｍｌ,-120,0,0,120,-120,120,,,,
dry,,increase,increase,33550,80,80,159133,159133,　シャトー　トゥーレル　７５０ｍｌ,120,0,120,0,120,120,,1,ZZ-1-100,existing_initial_lot
dry,,decrease,decrease,33572,89,89,159093,159093,　カンタラス　カベルネソーヴィニヨン　７５０ｍｌ,2256,0,2256,2376,-120,120,,,,
dry,,decrease,decrease,33574,89,89,159095,159095,　カンタラス　ソービニヨンブラン　７５０ｍｌ,1728,0,1728,1848,-120,120,,,,
dry,,decrease,decrease,33642,91,91,141060,141060,　キリン　クラシックラガー　中瓶５００ｍｌ,192,6,186,306,-120,120,,,,
dry,,decrease,decrease,27645,98,98,211093,211093,　ハタ鉱泉シャンデリアラムネ２００ｍｌ瓶,348,42,306,426,-120,120,,,,
dry,,decrease,decrease,48183,91,91,121164,121164,　２５°メルシャン大喜利ペット４Ｌ,137,2,135,246,-111,111,,,,
dry,,decrease,decrease,52158,91,91,119640,119640,　福千歳　ＴＨＥ　ＢＲＥＷ　ＳＡＫＥ　７２０ｍｌ,0,0,0,108,-108,108,,,,
dry,,increase,increase,52663,1,1,118660,118660,　稲穂の舞　大吟醸　濃醇１７度１．８Ｌ,108,0,108,0,108,108,,2708,Z-0-0,z00_fallback
dry,,increase,increase,52669,4,4,118660,118660,　稲穂の舞　大吟醸　濃醇１７度１．８Ｌ,108,0,108,0,108,108,,2790,Z-0-0,z00_fallback
dry,,increase,increase,52673,8,8,118660,118660,　稲穂の舞　大吟醸　濃醇１７度１．８Ｌ,108,0,108,0,108,108,,329,Z-0-0,z00_fallback
dry,,increase,increase,52678,10,10,118660,118660,　稲穂の舞　大吟醸　濃醇１７度１．８Ｌ,108,0,108,0,108,108,,326,Z-0-0,z00_fallback
dry,,increase,increase,52680,11,11,118660,118660,　稲穂の舞　大吟醸　濃醇１７度１．８Ｌ,108,0,108,0,108,108,,330,Z-0-0,z00_fallback
dry,,decrease,decrease,37492,91,91,215436,215436,　エクシードＮＥＯ　緑茶２Ｌ,1854,12,1842,1950,-108,108,,,,
dry,,decrease,decrease,20823,11,11,142330,142330,　アサヒ　スーパードライ　ドライクリスタル３５０ｍｌ,326,0,326,427,-101,101,,,,
dry,,increase,increase,50476,91,91,184242,184242,　サントリー　角ハイボール缶　３５０ｍｌ,160,45,115,15,100,100,,740,E-01-101,existing_lot_location
dry,,decrease,decrease,37678,8,8,142069,142069,　サントリー　プレミアムモルツ　香るエール３５０ｍｌ,298,0,298,396,-98,98,,,,
dry,,decrease,decrease,50314,91,91,122158,122158,　２５°二階堂　吉四六　瓶７２０ｍｌ　（麦）,1629,23,1606,1703,-97,97,,,,
dry,,increase,increase,51529,71,71,147204,147204,　きらやか麦　糖質７０％オフ３５０ｍｌ,97,0,97,0,97,97,,332,Z-0-0,z00_fallback
dry,,increase,increase,51674,71,71,147014,147014,×アサヒ　くつろぎ仕込４ＶＧ　３５０ｍｌ,96,0,96,0,96,96,,332,Z-0-0,z00_fallback
dry,,increase,increase,31687,91,91,211914,211914,　サントリー　天然水スパークリング５００ｍｌ,96,0,96,0,96,96,,327,Z-0-0,z00_fallback
dry,,decrease,decrease,47285,10,10,641266,641266,　明治乳業それいけアンパンマン３Ｐ　りんご,84,0,84,180,-96,96,,,,
dry,,decrease,decrease,29610,91,91,211260,211260,　サントリー　オールフリー３３４ｍｌ小瓶,1393,0,1393,1483,-90,90,,,,
dry,,decrease,decrease,50488,91,91,286448,286448,　オーストラリア産　牛タンスライス３２０ｇ,135,0,135,225,-90,90,,,,
dry,,decrease,decrease,23607,91,91,122998,122998,　２５°つるつるいっぱい２Ｌ（麦）パック,143,0,143,233,-90,90,,,,
dry,,increase,increase,37940,10,10,141081,141081,　キリン　ハートランド３３０ｍｌ,99,10,89,0,89,89,,15,ZZ-1-100,existing_initial_lot
dry,,increase,increase,39686,10,10,211954,211954,　アサヒ　ゼロ　ノンアルコール　小瓶３３４ｍｌ,96,10,86,0,86,86,,15,ZZ-1-100,existing_initial_lot
dry,,decrease,decrease,39436,9,9,143024,143024,◎アサヒ　スーパードライ３５０ｍｌ,3493,0,3493,3570,-77,77,,,,
dry,,increase,increase,33621,91,91,140000,140000,"部システム １４０   分類",76,0,76,0,76,76,,327,Z-0-0,z00_fallback
dry,,increase,increase,51498,91,91,212123,212123,　大塚　ポカリスエット　イオンウォーター５００ｍｌ,72,0,72,0,72,72,,2495,Q-00-000,item_default_location
dry,,increase,increase,51565,91,91,210608,210608,　明治　明治フルーツ２２０ｍｌ,72,0,72,0,72,72,,327,Z-0-0,z00_fallback
dry,,increase,increase,51764,22,22,112103,112103,　黒龍　吟醸　いっちょらい３００ｍｌ,72,0,72,0,72,72,,2706,Z-0-0,z00_fallback
dry,,increase,increase,51796,21,21,118660,118660,　稲穂の舞　大吟醸　濃醇１７度１．８Ｌ,72,0,72,0,72,72,,331,Z-0-0,z00_fallback
dry,,increase,increase,52665,2,2,118660,118660,　稲穂の舞　大吟醸　濃醇１７度１．８Ｌ,72,0,72,0,72,72,,2709,Z-0-0,z00_fallback
dry,,increase,increase,52667,3,3,118660,118660,　稲穂の舞　大吟醸　濃醇１７度１．８Ｌ,72,0,72,0,72,72,,328,Z-0-0,z00_fallback
dry,,increase,increase,52671,7,7,118660,118660,　稲穂の舞　大吟醸　濃醇１７度１．８Ｌ,72,0,72,0,72,72,,2712,Z-0-0,z00_fallback
dry,,increase,increase,52675,9,9,118660,118660,　稲穂の舞　大吟醸　濃醇１７度１．８Ｌ,72,0,72,0,72,72,,2710,Z-0-0,z00_fallback
dry,,increase,increase,52682,22,22,118660,118660,　稲穂の舞　大吟醸　濃醇１７度１．８Ｌ,72,0,72,0,72,72,,2706,Z-0-0,z00_fallback
dry,,increase,increase,52704,2,2,146212,146212,　ブリュードッグ　ベビーヘイジーＩＰＡ　３３０ｍｌ,72,0,72,0,72,72,,2709,Z-0-0,z00_fallback
dry,,increase,increase,52707,2,2,146216,146216,　ミッケラー　スペースレース　缶　３３０ｍｌ,72,0,72,0,72,72,,2709,Z-0-0,z00_fallback
dry,,increase,increase,52708,3,3,146212,146212,　ブリュードッグ　ベビーヘイジーＩＰＡ　３３０ｍｌ,72,0,72,0,72,72,,328,Z-0-0,z00_fallback
dry,,increase,increase,21797,91,91,340000,340000,　ハリカ金額管理ギフト（仕入用）,71,0,71,0,71,71,,11,ZZ-1,item_default_location
dry,,decrease,decrease,11604,4,4,143024,143024,◎アサヒ　スーパードライ３５０ｍｌ,3377,0,3377,3448,-71,71,,,,
dry,,decrease,decrease,50273,71,71,152950,152950,　シャトーガバレ　７５０ｍｌ,52,0,52,120,-68,68,,,,
dry,,decrease,decrease,50278,71,71,152973,152973,　シャトーフロリー・オードキュヴェ・レ・アジレール　７５０ｍｌ,52,0,52,120,-68,68,,,,
dry,,decrease,decrease,50288,71,71,154206,154206,　シャトール・ボ　７５０ｍｌ,52,0,52,120,-68,68,,,,
dry,,decrease,decrease,50289,71,71,154210,154210,　シャトーオー・リオ　２０２３　７５０ｍｌ,52,0,52,120,-68,68,,,,
dry,,decrease,decrease,50290,71,71,154216,154216,　シャトーグラン・シャン　２０２３　７５０ｍｌ,52,0,52,120,-68,68,,,,
dry,,decrease,decrease,50291,71,71,154221,154221,　ヴュー・シャトー・ラモット　２０２３　７５０ｍｌ,52,0,52,120,-68,68,,,,
dry,,decrease,decrease,35565,91,91,111116,111116,　松竹梅　上撰１．８Ｌ,127,8,119,187,-68,68,,,,
dry,,decrease,decrease,17865,1,1,143024,143024,◎アサヒ　スーパードライ３５０ｍｌ,3559,0,3559,3626,-67,67,,,,
dry,,decrease,decrease,42519,91,91,171174,171174,　アサヒ　ブラックニッカクリアブレンドハイボール樽詰１０Ｌ,214,9,205,272,-67,67,,,,
dry,,decrease,decrease,22811,11,11,143024,143024,◎アサヒ　スーパードライ３５０ｍｌ,2472,0,2472,2537,-65,65,,,,
dry,,decrease,decrease,3398,3,3,184242,184242,　サントリー　角ハイボール缶　３５０ｍｌ,356,0,356,421,-65,65,,,,
dry,,decrease,decrease,50339,91,91,122280,122280,○２０°いいちこ（麦）パック１．８Ｌ,247,6,241,305,-64,64,,,,
dry,,increase,increase,52676,9,9,116013,116013,　無冠盃辛口パック３Ｌ,64,0,64,0,64,64,,2710,Z-0-0,z00_fallback
dry,,decrease,decrease,35606,91,91,141238,141238,　越の磯　越前そばエール３３０ｍｌ,63,20,43,106,-63,63,,,,
dry,,increase,increase,52058,91,91,212069,212069,　カゴメ　野菜生活１００　１９０ｇ,62,0,62,0,62,62,,327,Z-0-0,z00_fallback
dry,,decrease,decrease,35727,91,91,215070,215070,　神戸茶房　烏龍茶１８５ｇ,857,0,857,917,-60,60,,,,
dry,,increase,increase,38998,91,91,160000,160000,"部システム １６０ ",60,0,60,0,60,60,,327,Z-0-0,z00_fallback
dry,,increase,increase,42431,91,91,114150,114150,　白鶴　上撰　サケカップ２００ｍｌ,60,0,60,0,60,60,,11,ZZ-1,item_default_location
dry,,decrease,decrease,42646,98,98,141049,141049,◎サッポロ　黒ラベル　中瓶５００ｍｌ,132,1,131,191,-60,60,,,,
dry,,decrease,decrease,33544,80,80,159118,159118,　アヴェント　オーガニック　ブリュット　７５０ｍｌ,1284,12,1272,1332,-60,60,,,,
dry,,decrease,decrease,41223,9,9,112115,112115,　一本義　生貯蔵酒３００ｍｌ,-62,0,0,59,-59,59,,,,
dry,,increase,increase,50386,91,91,153336,153336,　フォルタン　カベルネソービニヨン　１８７ｍｌ,58,0,58,0,58,58,,11,ZZ-1,item_default_location
dry,,increase,increase,38913,91,91,112651,112651,　一乃谷金印カップ１８０ｍｌ,57,0,57,0,57,57,,11,ZZ-1,item_default_location
dry,,decrease,decrease,14466,4,4,211264,211264,　ウィルキンソン　タンサン５００ｍｌＰＥＴ,430,0,430,487,-57,57,,,,
dry,,decrease,decrease,10362,2,2,185195,185195,　サントリー　こだわり酒場のレモンサワー３５０ｍｌ,200,0,200,257,-57,57,,,,
dry,,decrease,decrease,624,2,2,211264,211264,　ウィルキンソン　タンサン５００ｍｌＰＥＴ,299,0,299,355,-56,56,,,,
dry,,decrease,decrease,44948,9,9,211083,211083,　ウィルキンソン　トニック５００ｍｌＰＥＴ,-44,0,0,55,-55,55,,,,
dry,,decrease,decrease,25503,91,91,123247,123247,　２５°なごみ香１．８Ｌ（麦）,174,0,174,228,-54,54,,,,
dry,,decrease,decrease,21611,91,91,122563,122563,　２５°浪漫の大地（こめ）１．８Ｌパック,6,0,6,60,-54,54,,,,
dry,,decrease,decrease,42442,91,91,116005,116005,　清酒正宗鬼ころしパック３Ｌ,47,0,47,100,-53,53,,,,
dry,,decrease,decrease,13314,7,7,143024,143024,◎アサヒ　スーパードライ３５０ｍｌ,2304,0,2304,2357,-53,53,,,,
dry,,increase,increase,35561,91,91,111056,111056,○月桂冠上撰　キャップエース１８０ｍｌ,52,0,52,0,52,52,,11,ZZ-1,item_default_location
dry,,decrease,decrease,43751,21,21,142069,142069,　サントリー　プレミアムモルツ　香るエール３５０ｍｌ,54,0,54,106,-52,52,,,,
